timestamp,child_id,academic_score,attendance_rate,homework_completion_rate,behavior_label,environment_location,alarm_triggered,risk_score
2025-04-16 20:17:00,002,60.9,71.0,85.6,running,cafeteria,False,0.71
2025-06-09 17:29:00,023,62.6,80.0,71.0,climbing,playground,False,0.96
2025-01-30 20:39:00,017,94.8,72.5,97.4,running,classroom,False,0.79
2025-04-09 17:33:00,025,79.0,96.9,98.4,safe,cafeteria,False,0.09
2025-03-24 20:42:00,012,80.8,81.5,96.8,walking,playground,False,0.73
2025-01-16 21:53:00,027,99.0,87.8,70.6,crying,hallway,False,0.93
2025-03-17 22:37:00,020,55.2,63.3,89.5,safe,cafeteria,False,0.03
2025-01-25 17:46:00,009,85.1,61.6,82.7,safe,hallway,False,0.07
2025-05-15 00:14:00,023,51.2,70.4,59.0,safe,classroom,False,0.03
2025-06-23 18:41:00,036,68.4,72.4,76.8,safe,cafeteria,True,0.1
2025-03-02 23:21:00,028,57.8,87.5,87.4,standing,playground,False,0.68
2025-03-07 20:33:00,050,87.9,82.8,94.8,running,playground,True,0.55
2025-03-13 16:47:00,048,46.7,75.0,93.1,running,hallway,False,0.67
2025-03-24 00:26:00,029,71.5,86.2,57.7,running,playground,False,0.85
2025-03-24 21:41:00,042,57.6,66.5,74.4,running,classroom,False,0.75
2025-05-06 21:13:00,032,62.2,62.5,73.9,safe,classroom,False,0.02
2025-02-14 23:08:00,012,64.5,94.2,94.9,safe,hallway,False,0.09
2025-03-24 00:31:00,030,94.8,82.6,50.1,jumping,cafeteria,False,0.9
2025-05-26 21:30:00,011,70.0,86.0,86.9,safe,playground,False,0.07
2025-06-07 18:01:00,037,100.0,72.3,80.9,crying,classroom,False,0.64
2025-03-12 21:10:00,020,100.0,74.9,96.1,pushing,cafeteria,True,0.67
2025-02-06 18:30:00,011,100.0,63.3,72.8,safe,classroom,False,0.02
2025-06-12 23:48:00,048,74.1,94.3,82.9,pushing,classroom,False,0.79
2025-06-08 20:32:00,047,78.2,83.7,98.6,safe,cafeteria,False,0.07
2025-04-30 21:36:00,038,80.7,63.3,87.2,pushing,cafeteria,True,0.84
2025-05-10 01:17:00,045,69.5,92.2,53.4,safe,playground,False,0.02
2025-03-19 18:52:00,016,81.4,77.8,58.4,jumping,hallway,False,0.93
2025-06-20 22:25:00,035,61.0,90.6,91.1,walking,hallway,False,0.77
2025-06-24 20:49:00,050,46.9,60.5,66.7,running,classroom,False,0.59
2025-02-10 21:08:00,001,85.7,61.1,85.3,standing,hallway,False,0.98
2025-01-30 20:57:00,025,69.8,66.8,85.0,crying,classroom,False,0.96
2025-04-02 20:04:00,049,60.3,68.4,99.7,pushing,cafeteria,True,0.63
2025-02-24 01:48:00,027,62.2,90.6,73.5,safe,classroom,False,0.03
2025-06-28 20:35:00,032,97.7,88.3,86.9,safe,playground,False,0.09
2025-05-27 22:49:00,006,82.0,84.6,52.4,crying,classroom,False,0.54
2025-05-16 00:45:00,041,52.2,95.4,73.1,climbing,classroom,True,0.71
2025-02-09 01:40:00,036,57.2,69.9,59.3,safe,playground,False,0.02
2025-03-17 19:26:00,039,70.6,96.2,92.0,falling,playground,True,0.91
2025-01-25 16:58:00,023,82.1,96.4,92.0,running,hallway,False,0.76
2025-04-22 19:29:00,029,63.1,77.4,61.8,running,cafeteria,False,0.51
2025-06-19 21:42:00,030,72.4,63.8,65.9,running,cafeteria,True,0.59
2025-05-12 23:14:00,022,76.7,89.1,85.1,crying,playground,False,0.93
2025-05-20 22:14:00,011,77.0,73.5,86.9,pushing,cafeteria,True,0.95
2025-05-19 18:23:00,026,39.1,91.8,82.9,jumping,classroom,True,0.83
2025-05-23 18:24:00,023,78.3,66.5,99.8,jumping,cafeteria,False,0.68
2025-01-28 01:26:00,003,49.0,81.6,93.4,crying,playground,False,0.74
2025-05-19 23:49:00,048,70.7,80.3,70.9,standing,cafeteria,False,0.57
2025-06-11 20:58:00,006,67.5,64.0,66.3,safe,playground,True,0.04
2025-05-14 01:56:00,007,58.8,74.5,79.8,safe,hallway,False,0.1
2025-05-05 21:42:00,044,87.6,63.4,90.9,pushing,playground,True,0.87
2025-04-23 19:07:00,039,58.1,78.6,73.8,crying,classroom,False,0.78
2025-02-03 19:12:00,022,67.2,93.7,86.9,falling,classroom,True,0.72
2025-05-22 20:50:00,048,88.2,70.8,51.0,climbing,classroom,False,0.77
2025-06-24 19:31:00,050,66.7,90.6,96.3,safe,playground,False,0.0
2025-05-08 20:36:00,042,63.6,67.3,88.7,pushing,playground,True,0.99
2025-03-15 01:02:00,033,71.0,86.9,69.7,jumping,classroom,True,0.74
2025-04-11 00:43:00,040,83.1,96.6,69.2,pushing,cafeteria,True,0.74
2025-03-21 01:51:00,003,96.7,73.0,55.1,safe,playground,False,0.1
2025-02-13 17:54:00,030,61.0,96.0,90.8,climbing,cafeteria,True,0.65
2025-01-08 17:41:00,048,62.2,80.2,88.4,climbing,hallway,False,0.68
2025-04-07 01:30:00,024,70.9,72.7,81.5,walking,hallway,False,0.57
2025-04-17 19:39:00,003,78.5,95.9,55.1,walking,hallway,False,0.55
2025-03-01 19:30:00,002,63.4,61.3,63.1,walking,hallway,False,0.99
2025-02-15 00:53:00,044,85.3,61.1,72.9,walking,classroom,False,0.83
2025-04-04 19:23:00,040,61.2,84.0,63.3,climbing,playground,True,0.99
2025-05-07 22:59:00,019,46.5,91.9,71.7,standing,hallway,False,0.5
2025-05-23 00:11:00,024,83.0,90.1,61.3,walking,classroom,False,0.98
2025-03-25 21:35:00,050,84.7,63.2,67.5,jumping,hallway,False,0.8
2025-04-28 01:38:00,020,90.7,98.0,82.6,pushing,playground,True,0.82
2025-01-13 21:29:00,047,45.1,88.1,94.6,safe,hallway,False,0.08
2025-05-05 01:14:00,049,65.0,98.0,69.3,safe,hallway,False,0.03
2025-01-09 23:25:00,050,71.2,73.2,84.6,safe,cafeteria,False,0.06
2025-01-11 18:36:00,031,100.0,87.8,56.7,running,cafeteria,True,0.56
2025-03-25 01:52:00,050,72.6,94.4,77.0,crying,cafeteria,False,0.76
2025-02-07 23:21:00,041,54.8,75.2,96.1,standing,cafeteria,False,0.78
2025-01-07 18:01:00,031,79.5,98.6,51.4,climbing,hallway,True,0.52
2025-01-26 22:50:00,037,94.6,70.6,63.4,crying,hallway,True,0.74
2025-01-20 16:53:00,043,91.4,72.6,56.6,standing,cafeteria,False,0.99
2025-04-11 01:51:00,029,83.4,96.8,76.7,running,playground,True,0.99
2025-01-09 23:05:00,004,78.9,98.8,84.0,pushing,classroom,False,0.71
2025-03-28 01:21:00,010,41.0,71.4,52.9,pushing,hallway,False,1.0
2025-03-21 17:10:00,036,75.4,65.5,53.5,climbing,cafeteria,True,0.84
2025-05-22 01:23:00,035,77.7,90.4,93.5,falling,classroom,True,0.65
2025-04-18 22:28:00,048,72.6,97.2,72.8,running,cafeteria,True,0.69
2025-04-15 23:09:00,021,85.6,84.0,73.1,falling,cafeteria,True,0.83
2025-06-28 16:10:00,043,72.4,85.4,97.2,safe,playground,False,0.02
2025-02-17 22:23:00,041,69.5,90.5,66.0,safe,playground,False,0.09
2025-06-07 01:26:00,001,90.6,66.1,94.9,standing,hallway,False,0.55
2025-04-25 16:07:00,042,68.8,98.9,98.7,safe,cafeteria,False,0.02
2025-04-09 18:44:00,012,76.0,74.6,62.1,pushing,classroom,True,0.7
2025-03-12 19:30:00,024,88.5,85.1,75.7,walking,hallway,False,0.59
2025-06-26 22:59:00,002,59.8,78.7,76.7,falling,playground,True,0.59
2025-01-11 21:02:00,047,58.2,78.7,93.3,safe,hallway,False,0.02
2025-02-04 20:18:00,020,95.4,88.1,65.2,falling,hallway,False,0.86
2025-04-22 01:57:00,016,66.1,99.8,89.9,running,cafeteria,True,0.64
2025-02-23 19:27:00,034,85.4,86.4,98.6,pushing,classroom,True,0.67
2025-04-13 00:52:00,013,48.4,91.8,92.0,safe,playground,False,0.03
2025-05-05 01:17:00,018,37.5,61.1,95.5,falling,hallway,False,0.72
2025-04-06 23:20:00,029,80.5,92.4,85.4,climbing,hallway,True,0.65
2025-03-21 19:27:00,043,73.1,72.0,95.2,climbing,cafeteria,True,0.6
2025-01-10 20:03:00,014,80.6,65.1,58.2,safe,hallway,False,0.02
2025-04-19 19:48:00,030,100.0,64.5,85.6,standing,classroom,False,0.75
2025-05-03 18:21:00,035,56.4,87.2,86.6,walking,cafeteria,True,0.65
2025-03-19 17:44:00,009,75.6,99.9,72.0,standing,playground,False,0.8
2025-01-23 18:57:00,037,97.2,86.6,54.0,walking,hallway,False,0.68
2025-03-24 21:12:00,046,58.6,70.5,81.1,running,hallway,True,0.67
2025-04-07 17:09:00,039,66.2,68.1,52.6,standing,cafeteria,False,0.73
2025-02-27 17:32:00,012,48.5,81.0,69.1,safe,hallway,False,0.05
2025-02-12 22:44:00,021,100.0,62.6,69.7,jumping,playground,True,0.6
2025-03-03 22:26:00,018,41.9,76.0,99.9,safe,classroom,False,0.0
2025-05-19 19:23:00,011,87.0,86.6,65.0,safe,classroom,False,0.09
2025-02-12 00:15:00,027,55.2,98.7,91.0,crying,cafeteria,False,0.56
2025-06-12 22:01:00,024,59.2,77.0,52.7,jumping,hallway,False,0.96
2025-05-07 00:18:00,041,91.0,68.0,76.5,safe,cafeteria,False,0.08
2025-02-27 19:57:00,043,63.9,92.7,76.8,pushing,cafeteria,False,0.87
2025-03-16 20:35:00,050,84.8,89.8,81.4,running,cafeteria,True,0.81
2025-05-21 17:23:00,034,95.7,94.4,90.5,standing,cafeteria,False,0.68
2025-04-11 00:42:00,020,78.0,68.6,88.1,falling,cafeteria,False,0.87
2025-05-08 16:22:00,013,88.3,76.2,88.1,pushing,hallway,True,0.69
2025-05-14 22:20:00,047,76.2,99.3,71.6,safe,classroom,False,0.04
2025-03-06 23:47:00,008,76.9,66.3,86.4,safe,classroom,False,0.09
2025-06-24 17:07:00,037,65.5,86.9,74.6,walking,classroom,False,0.82
2025-06-19 23:46:00,005,100.0,69.5,53.3,standing,hallway,False,0.61
2025-04-12 01:31:00,007,86.1,80.0,94.5,pushing,hallway,True,0.68
2025-02-27 23:04:00,044,82.8,92.0,94.5,walking,cafeteria,True,0.9
2025-02-23 16:18:00,012,86.6,79.5,66.1,crying,classroom,False,0.53
2025-06-02 21:06:00,041,64.8,92.2,95.7,safe,cafeteria,True,0.08
2025-01-13 20:09:00,004,89.0,77.1,87.9,safe,classroom,False,0.03
2025-01-08 00:56:00,040,98.3,100.0,70.0,climbing,playground,True,0.96
2025-06-05 22:08:00,019,54.3,77.4,66.6,pushing,hallway,True,0.88
2025-06-03 18:35:00,001,83.1,66.0,98.8,standing,playground,False,0.61
2025-04-28 16:34:00,043,75.9,76.1,85.6,standing,classroom,False,0.52
2025-06-28 17:43:00,013,67.2,89.7,68.9,running,cafeteria,True,0.65
2025-05-09 21:32:00,050,58.6,93.9,82.1,safe,hallway,False,0.02
2025-02-21 21:06:00,042,90.8,78.4,78.6,safe,hallway,False,0.0
2025-03-04 01:30:00,045,78.1,83.8,76.2,safe,cafeteria,False,0.09
2025-03-17 17:45:00,025,71.9,93.8,82.2,safe,playground,False,0.08
2025-03-31 17:30:00,044,83.1,92.5,76.9,safe,playground,False,0.03
2025-05-06 00:09:00,045,73.1,86.3,82.7,safe,playground,False,0.03
2025-04-24 01:36:00,034,64.4,92.6,95.4,jumping,playground,False,0.73
2025-06-13 23:08:00,035,76.9,83.0,99.7,falling,hallway,False,0.82
2025-06-14 19:33:00,017,74.6,60.2,85.5,falling,classroom,True,0.72
2025-02-05 17:39:00,026,48.4,61.7,96.4,running,cafeteria,False,0.57
2025-05-13 19:51:00,021,65.6,99.2,92.9,standing,classroom,False,0.76
2025-05-06 22:58:00,012,56.0,65.8,64.8,safe,classroom,False,0.05
2025-05-25 20:55:00,016,50.2,76.2,96.6,crying,playground,False,0.56
2025-04-07 19:12:00,020,82.0,97.4,53.5,standing,classroom,True,0.61
2025-04-01 18:21:00,010,65.0,67.8,66.5,falling,playground,True,0.67
2025-03-10 20:13:00,023,90.6,93.8,82.0,running,playground,False,0.86
2025-01-17 01:11:00,047,47.6,92.7,76.3,standing,classroom,False,0.94
2025-04-23 00:17:00,030,70.5,99.5,77.1,running,cafeteria,True,0.73
2025-05-02 19:43:00,008,65.8,71.3,89.7,falling,classroom,True,0.81
2025-01-15 23:19:00,005,51.3,72.6,59.7,standing,classroom,False,0.65
2025-06-13 00:55:00,012,75.1,96.1,99.1,crying,hallway,False,0.76
2025-02-19 18:54:00,042,52.6,69.4,71.9,falling,playground,True,0.83
2025-03-13 01:30:00,014,78.3,81.9,97.5,jumping,hallway,True,0.68
2025-06-08 19:56:00,012,85.8,88.3,69.2,standing,cafeteria,False,0.84
2025-02-14 23:57:00,024,79.0,70.9,80.1,running,classroom,True,0.98
2025-02-23 00:43:00,045,80.9,97.5,72.5,walking,hallway,True,0.56
2025-06-05 23:51:00,017,90.5,86.6,83.8,standing,hallway,False,0.79
2025-01-16 18:12:00,001,74.6,61.9,59.2,running,classroom,False,0.85
2025-04-03 22:20:00,042,62.6,65.4,70.0,safe,classroom,False,0.0
2025-05-28 01:14:00,037,65.9,67.6,53.4,walking,playground,False,0.97
2025-04-23 21:48:00,011,66.2,69.8,79.9,crying,playground,False,0.73
2025-05-27 21:59:00,042,59.3,89.2,98.1,safe,hallway,False,0.03
2025-06-22 17:36:00,006,86.8,63.6,52.3,safe,classroom,False,0.0
2025-02-04 20:48:00,015,82.9,74.0,83.0,pushing,playground,True,0.78
2025-03-06 21:56:00,041,50.0,96.5,88.8,safe,playground,False,0.06
2025-03-23 22:48:00,040,62.6,82.3,60.7,safe,cafeteria,False,0.08
2025-01-27 19:08:00,023,58.6,70.6,63.7,running,hallway,True,0.89
2025-05-22 21:46:00,023,79.8,98.3,60.1,safe,hallway,False,0.09
2025-03-17 17:55:00,038,91.1,69.8,64.9,running,hallway,False,0.61
2025-02-21 01:42:00,038,81.7,96.2,55.5,walking,classroom,False,0.68
2025-06-29 00:18:00,049,64.5,89.0,68.5,jumping,cafeteria,False,0.56
2025-06-14 17:54:00,012,70.2,89.6,68.4,standing,playground,True,0.77
2025-04-15 16:46:00,007,54.1,90.6,90.4,safe,cafeteria,False,0.02
2025-06-26 22:10:00,037,55.3,80.3,90.0,safe,playground,False,0.01
2025-01-16 17:10:00,016,87.7,92.6,89.8,safe,playground,False,0.1
2025-04-27 21:58:00,038,96.7,93.4,78.4,climbing,cafeteria,True,0.91
2025-01-12 21:18:00,040,64.3,74.4,66.3,running,hallway,False,0.56
2025-04-29 00:01:00,035,75.7,76.0,70.5,safe,classroom,False,0.08
2025-02-26 00:31:00,040,85.8,95.6,65.9,pushing,cafeteria,False,0.58
2025-03-21 19:13:00,029,50.0,81.0,79.1,crying,hallway,False,0.95
2025-06-05 21:29:00,039,59.3,94.7,96.9,safe,hallway,False,0.03
2025-01-02 22:32:00,017,100.0,85.1,64.2,pushing,classroom,True,0.82
2025-01-12 20:19:00,026,60.6,83.7,72.9,climbing,classroom,True,1.0
2025-01-03 20:25:00,020,69.6,61.2,82.8,standing,hallway,False,0.63
2025-06-03 17:12:00,046,66.0,71.1,92.2,pushing,classroom,False,0.61
2025-01-25 01:05:00,025,45.1,80.1,62.7,crying,hallway,False,0.53
2025-06-14 17:21:00,038,76.2,83.5,64.0,running,playground,True,0.74
2025-01-15 18:21:00,039,74.6,85.2,94.3,pushing,classroom,True,0.65
2025-02-06 17:39:00,037,77.7,88.6,54.0,safe,playground,False,0.08
2025-01-19 20:31:00,019,73.7,86.2,80.3,standing,classroom,False,0.61
2025-03-16 18:49:00,021,68.1,93.9,93.0,walking,hallway,False,0.7
2025-06-15 17:16:00,032,67.2,71.8,96.1,pushing,hallway,False,0.54
2025-04-28 19:05:00,028,67.5,85.7,50.6,walking,hallway,False,0.54
2025-06-06 22:39:00,039,60.2,62.0,68.5,safe,hallway,False,0.05
2025-03-10 21:29:00,041,62.5,79.2,62.9,walking,hallway,False,0.72
2025-01-10 21:43:00,012,60.4,70.7,78.4,walking,hallway,False,0.59
2025-03-08 23:13:00,047,83.6,75.2,81.6,falling,classroom,True,1.0
2025-04-19 21:12:00,015,79.6,74.2,100.0,standing,classroom,False,0.92
2025-01-12 21:24:00,028,75.4,62.4,75.6,safe,playground,False,0.1
2025-06-26 01:10:00,021,100.0,78.7,77.6,safe,cafeteria,False,0.04
2025-03-01 20:54:00,016,61.1,99.8,70.7,crying,classroom,False,0.98
2025-02-14 22:41:00,023,91.8,72.0,57.4,safe,classroom,False,0.06
2025-04-14 22:24:00,026,71.1,89.4,65.2,falling,cafeteria,False,0.76
2025-01-24 01:51:00,015,77.4,81.9,62.3,jumping,cafeteria,False,0.81
2025-04-01 18:32:00,037,85.1,73.0,90.1,pushing,playground,True,0.75
2025-01-02 18:53:00,012,67.8,63.6,77.3,walking,playground,False,0.64
2025-03-14 22:06:00,004,59.1,68.6,64.8,running,hallway,True,0.8
2025-02-12 21:51:00,035,61.6,91.3,74.5,safe,playground,False,0.07
2025-06-28 00:21:00,031,43.4,71.2,60.9,safe,playground,False,0.03
2025-04-08 22:06:00,027,84.1,65.8,59.3,pushing,cafeteria,True,0.96
2025-06-20 20:41:00,032,83.7,73.3,93.0,walking,classroom,False,0.93
2025-04-14 01:41:00,033,98.8,83.4,97.2,safe,hallway,False,0.03
2025-06-01 20:18:00,013,81.2,88.1,54.0,pushing,playground,True,0.99
2025-03-15 18:44:00,037,84.8,75.5,88.2,running,cafeteria,True,0.99
2025-02-20 21:37:00,044,73.8,79.9,72.7,standing,hallway,False,0.74
2025-06-17 21:15:00,002,82.0,78.2,69.4,falling,hallway,False,0.98
2025-04-08 23:42:00,038,91.3,60.4,84.5,walking,cafeteria,False,0.7
2025-06-03 22:20:00,037,77.7,75.8,63.3,standing,playground,False,0.74
2025-03-08 16:46:00,050,67.2,83.5,51.0,crying,playground,False,0.95
2025-05-15 21:50:00,005,71.7,82.8,60.7,crying,playground,False,0.69
2025-01-23 21:20:00,018,86.3,90.0,59.2,safe,playground,False,0.01
2025-04-01 22:54:00,048,67.6,86.8,51.7,safe,hallway,False,0.02
2025-04-05 18:42:00,017,88.3,71.1,66.1,walking,classroom,False,0.81
2025-01-02 16:34:00,002,100.0,70.2,73.7,standing,hallway,False,0.73
2025-03-10 22:32:00,049,88.5,78.6,86.8,running,hallway,False,0.64
2025-05-15 00:34:00,042,86.2,89.3,66.3,falling,cafeteria,True,0.53
2025-04-19 23:06:00,035,80.2,63.8,59.7,safe,hallway,False,0.02
2025-06-18 19:35:00,014,63.3,97.9,61.5,standing,playground,False,0.63
2025-01-13 00:40:00,012,62.0,81.7,94.6,climbing,cafeteria,False,0.8
2025-01-03 00:10:00,033,61.8,72.3,60.2,safe,cafeteria,False,0.03
2025-02-27 00:43:00,007,83.3,87.7,94.0,crying,cafeteria,False,0.59
2025-03-04 20:02:00,039,69.2,61.8,72.4,safe,cafeteria,False,0.06
2025-05-11 00:46:00,045,74.6,79.4,96.7,safe,cafeteria,False,0.08
2025-05-03 22:40:00,009,81.3,79.4,70.4,running,playground,False,0.71
2025-01-21 18:19:00,005,62.4,66.5,58.9,safe,classroom,False,0.08
2025-03-17 19:47:00,004,67.5,93.5,77.5,running,classroom,True,0.62
2025-03-04 16:13:00,032,79.8,91.9,79.4,safe,cafeteria,False,0.03
2025-01-23 01:35:00,005,70.6,66.1,81.8,crying,classroom,False,0.9
2025-02-18 23:47:00,044,72.0,74.6,70.6,safe,hallway,False,0.03
2025-04-09 17:29:00,008,59.5,64.0,52.4,safe,classroom,True,0.05
2025-03-08 19:22:00,013,72.2,93.9,81.3,crying,hallway,False,0.67
2025-05-17 17:23:00,004,99.8,72.9,96.7,walking,playground,True,0.5
2025-04-26 23:51:00,011,68.3,77.6,97.9,safe,cafeteria,False,0.03
2025-05-20 20:22:00,015,57.8,73.0,79.8,safe,hallway,False,0.04
2025-06-10 21:12:00,046,89.4,72.4,51.0,jumping,playground,True,0.54
2025-05-20 17:37:00,018,82.9,89.9,55.3,jumping,playground,True,0.95
2025-05-26 20:20:00,020,78.2,89.9,91.7,pushing,cafeteria,False,0.81
2025-06-25 23:46:00,001,55.2,80.7,91.5,safe,classroom,False,0.0
2025-04-13 01:45:00,001,57.4,86.3,97.3,walking,playground,False,0.64
2025-01-29 17:52:00,011,51.9,80.5,78.2,safe,classroom,False,0.05
2025-01-21 21:30:00,029,81.5,61.1,93.2,jumping,classroom,True,0.58
2025-06-07 22:52:00,029,90.3,62.6,91.2,pushing,classroom,True,0.63
2025-02-08 19:58:00,024,82.0,75.3,79.5,falling,hallway,True,0.85
2025-03-27 16:05:00,020,100.0,90.0,89.2,running,classroom,False,0.7
2025-03-04 00:03:00,030,68.4,96.5,56.3,walking,classroom,False,0.54
2025-03-02 01:03:00,038,70.1,61.2,82.0,pushing,playground,False,0.93
2025-06-26 22:53:00,005,76.6,74.7,97.7,walking,cafeteria,True,0.72
2025-05-13 22:11:00,045,71.6,69.0,58.1,running,hallway,False,0.66
2025-03-20 21:37:00,010,82.5,92.6,87.2,standing,classroom,False,0.7
2025-02-15 00:19:00,006,65.4,93.8,66.0,pushing,cafeteria,True,0.95
2025-04-24 19:40:00,004,54.1,68.3,90.9,standing,classroom,False,0.95
2025-01-29 19:49:00,004,48.2,88.4,84.9,running,classroom,True,0.8
2025-03-13 20:24:00,007,82.2,89.3,96.3,safe,playground,False,0.1
2025-01-17 20:00:00,048,67.1,67.1,85.6,falling,cafeteria,True,0.69
2025-05-07 00:53:00,033,57.5,77.3,70.5,running,playground,True,0.99
2025-04-16 23:47:00,009,65.7,84.8,50.5,safe,playground,False,0.1
2025-06-22 18:24:00,026,100.0,61.0,89.6,falling,classroom,True,0.93
2025-05-04 16:49:00,047,58.3,76.2,70.4,safe,classroom,False,0.04
2025-06-13 23:23:00,041,85.9,66.2,83.5,safe,classroom,False,0.03
2025-03-28 16:42:00,021,81.3,81.7,55.3,crying,cafeteria,False,0.93
2025-06-15 17:01:00,022,95.1,93.7,94.5,crying,cafeteria,False,0.6
2025-04-05 20:06:00,033,73.2,81.0,71.8,standing,cafeteria,False,0.73
2025-06-17 17:46:00,033,51.6,61.4,96.0,standing,cafeteria,False,0.52
2025-01-03 20:54:00,048,89.9,61.2,85.4,crying,classroom,False,0.68
2025-05-26 16:13:00,005,71.3,84.2,56.1,falling,classroom,True,0.81
2025-05-28 20:24:00,021,94.1,73.1,79.0,standing,playground,False,0.97
2025-06-13 16:20:00,027,87.2,82.9,95.5,safe,classroom,False,0.05
2025-05-04 18:43:00,041,89.9,66.5,90.0,falling,cafeteria,False,0.55
2025-06-14 01:17:00,001,100.0,91.1,70.9,safe,hallway,False,0.02
2025-01-04 16:06:00,016,79.2,94.4,97.8,jumping,classroom,True,0.98
2025-02-05 21:17:00,035,96.6,95.6,63.4,running,cafeteria,False,0.71
2025-02-28 00:24:00,036,68.9,72.2,68.8,running,playground,False,0.5
2025-04-04 21:00:00,044,83.1,86.4,87.5,standing,classroom,True,0.75
2025-05-06 21:56:00,032,67.5,71.2,61.6,jumping,hallway,False,0.55
2025-01-11 01:30:00,029,82.2,90.5,75.8,climbing,cafeteria,False,0.9
2025-04-26 20:12:00,039,80.6,64.8,86.4,jumping,classroom,True,0.91
2025-02-14 22:18:00,047,44.1,90.5,82.2,jumping,cafeteria,True,0.52
2025-06-21 23:58:00,023,65.8,77.6,57.8,safe,hallway,False,0.01
2025-06-03 01:17:00,015,78.5,94.2,81.5,running,hallway,False,0.9
2025-02-28 23:20:00,026,41.1,89.6,78.6,walking,playground,False,0.78
2025-02-22 16:46:00,037,73.6,75.1,77.9,running,hallway,True,0.65
2025-01-07 21:20:00,025,90.1,96.1,91.3,falling,classroom,True,0.7
2025-04-13 23:56:00,002,94.5,71.3,59.2,climbing,hallway,False,0.76
2025-02-04 23:16:00,012,63.3,98.7,87.6,safe,classroom,False,0.04
2025-04-09 18:18:00,019,95.5,90.7,88.0,safe,classroom,False,0.07
2025-01-25 18:23:00,032,93.1,99.6,86.1,climbing,cafeteria,True,0.77
2025-02-23 16:17:00,023,42.8,62.2,75.3,crying,classroom,False,0.59
2025-06-05 22:27:00,005,76.7,71.0,69.8,pushing,classroom,False,0.8
2025-01-14 18:06:00,025,78.4,89.7,69.7,jumping,playground,True,0.76
2025-02-17 23:50:00,035,97.8,96.9,86.7,standing,cafeteria,False,0.99
2025-06-14 21:29:00,029,79.3,61.2,74.9,crying,classroom,False,0.53
2025-06-11 20:47:00,038,95.9,60.0,66.9,walking,playground,True,0.7
2025-02-22 17:01:00,045,63.3,70.2,81.3,jumping,cafeteria,False,0.62
2025-01-13 16:54:00,020,51.0,94.1,91.9,running,hallway,True,0.95
2025-02-13 00:33:00,047,65.3,90.7,53.1,walking,classroom,False,0.83
2025-02-27 21:47:00,036,98.7,73.6,98.6,standing,hallway,False,0.71
2025-03-17 16:39:00,007,88.9,60.1,54.8,falling,cafeteria,False,0.81
2025-02-13 01:28:00,022,100.0,82.2,75.6,pushing,cafeteria,False,0.58
2025-03-27 19:40:00,018,53.4,69.5,78.0,safe,playground,True,0.09
2025-04-29 22:05:00,021,90.6,89.8,56.9,safe,classroom,False,0.08
2025-02-24 19:57:00,022,86.3,77.9,95.8,running,classroom,False,0.67
2025-02-09 20:35:00,039,70.7,87.1,73.6,jumping,playground,True,0.91
2025-05-04 22:27:00,012,86.6,94.1,57.2,walking,hallway,False,0.98
2025-05-14 17:51:00,011,77.1,81.4,85.6,safe,cafeteria,False,0.08
2025-05-03 16:01:00,012,81.9,73.4,83.2,safe,playground,False,0.08
2025-05-08 20:54:00,026,85.2,90.8,98.1,walking,cafeteria,False,0.69
2025-06-19 16:30:00,030,89.7,70.6,72.1,falling,hallway,False,0.98
2025-04-24 20:26:00,015,76.3,95.7,63.4,crying,hallway,False,0.82
2025-03-03 20:29:00,008,100.0,62.9,53.0,safe,hallway,False,0.05
2025-01-19 22:58:00,043,71.8,93.4,86.7,safe,classroom,False,0.07
2025-06-29 22:27:00,018,100.0,63.7,80.9,standing,cafeteria,False,0.52
2025-02-05 21:00:00,010,58.1,62.2,98.6,safe,cafeteria,False,0.01
2025-05-06 00:57:00,008,60.2,74.5,85.6,jumping,playground,True,0.69
2025-04-13 18:09:00,038,61.1,98.3,96.7,running,cafeteria,False,0.85
2025-05-11 19:00:00,035,89.4,99.3,99.6,walking,classroom,False,0.9
2025-05-04 22:41:00,020,62.9,68.1,71.4,falling,playground,True,0.88
2025-02-21 23:23:00,012,97.4,65.9,57.5,jumping,hallway,True,0.52
2025-01-19 18:05:00,049,67.1,74.1,59.8,walking,cafeteria,False,0.72
2025-05-04 22:04:00,003,81.0,73.5,65.9,safe,classroom,False,0.06
2025-04-11 21:33:00,020,84.6,90.4,75.4,safe,classroom,True,0.02
2025-05-19 01:23:00,050,59.8,77.8,56.1,running,cafeteria,True,0.86
2025-03-06 18:02:00,012,54.1,91.2,65.1,running,classroom,False,0.87
2025-01-18 17:25:00,024,79.2,89.9,65.4,safe,hallway,False,0.09
2025-04-15 16:59:00,016,70.8,83.1,50.2,jumping,cafeteria,True,0.99
2025-05-24 16:16:00,010,82.5,93.3,67.7,safe,cafeteria,False,0.04
2025-02-25 01:20:00,019,54.8,67.8,55.8,pushing,cafeteria,True,0.86
2025-04-03 23:06:00,041,69.6,66.5,71.5,safe,playground,False,0.01
2025-02-17 16:40:00,014,72.3,90.0,59.8,standing,hallway,False,0.56
2025-01-31 16:02:00,014,38.4,69.8,91.1,pushing,classroom,True,0.64
2025-01-31 23:16:00,022,89.9,60.1,54.0,running,cafeteria,False,0.66
2025-05-09 19:15:00,004,63.6,96.5,93.3,safe,cafeteria,False,0.02
2025-01-23 01:57:00,047,97.5,84.9,79.0,crying,classroom,False,0.72
